Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20200210|DMRS|25|0|25|K
20200211|DMRS|0|0|505|K
20200220|DMRS|20|0|20|K
20200227|DMRS|1000|0|1155|K
20200309|DMRS|0|0|500|K
20200602|DMRS|47|0|47|K
20200727|DMRS|0|0|100|K
20201002|DMRS|0|0|3|K
20201026|DMRS|0|0|100|K
20201028|DMRS|0|0|200|K
20201117|DMRS|0|0|200|K
20201204|DMRS|0|0|100|K
20201215|DMRS|0|0|200|K
20201216|DMRS|0|0|508|K
20201218|DMRS|300|0|584|K
20201221|DMRS|0|0|100|K
20201224|DMRS|0|0|2|K
20210104|DMRS|0|0|100|K
20210105|DMRS|0|0|100|K
20210107|DMRS|2|0|2|K
20210108|DMRS|100|0|300|K
20210114|DMRS|0|0|100|K
20210120|DMRS|0|0|100|K
20210128|DMRS|100|0|200|K
20210218|DMRS|1000|0|1000|K
20210224|DMRS|100|0|1181|K
20210225|DMRS|0|0|28|K
20210301|DMRS|0|0|600|K
20210302|DMRS|1|0|1|K
20210311|DMRS|0|0|1|K
20210316|DMRS|1035|0|1135|K
20210322|DMRS|0|0|100|K
20210423|DMRS|0|0|1|K
20210426|DMRS|0|0|2|K
20210527|DMRS|0|0|100|K
20210604|DMRS|0|0|194|K
20210608|DMRS|0|0|100|K
20210609|DMRS|222|0|321|K
20210610|DMRS|0|0|15|K
20210611|DMRS|200|0|500|K
20210614|DMRS|200|0|698|K
20210615|DMRS|126|0|126|K
20210616|DMRS|300|0|304|K
20210617|DMRS|198|0|198|K
20210623|DMRS|0|0|2|K
20210624|DMRS|40|0|140|K
20210628|DMRS|0|0|7|K
20210630|DMRS|0|0|25|K
20210701|DMRS|0|0|500|K
20210702|DMRS|300|0|300|K
20210707|DMRS|300|0|600|K
20210712|DMRS|0|0|200|K
20210713|DMRS|0|0|600|K
20210715|DMRS|100|0|100|K
20100722|DSI|0|0|1000|K
20100728|DSI|1300|0|1300|K
20100805|DSI|0|0|211|K
20100806|DSI|100|0|100|K
20100809|DSI|100|0|100|K
20100811|DSI|1100|0|6200|K
20100812|DSI|1400|0|1400|K
20100813|DSI|2800|0|2800|K
20100816|DSI|100|0|100|K
20100818|DSI|500|0|500|K
20100819|DSI|0|0|100|K
20100820|DSI|200|0|415|K
20100823|DSI|100|0|500|K
20100825|DSI|100|0|1300|K
20100826|DSI|300|0|300|K
20100901|DSI|0|0|700|K
20100917|DSI|0|0|336|K
20100923|DSI|0|0|100|K
20101008|DSI|0|0|150|K
20101013|DSI|100|0|100|K
20101014|DSI|2000|0|2000|K
20101015|DSI|300|0|300|K
20101103|DSI|100|0|100|K
20101105|DSI|1130|0|1130|K
20101109|DSI|3389|0|3389|K
20101112|DSI|4400|0|4500|K
20101115|DSI|300|0|300|K
20101116|DSI|800|0|800|K
20101209|DSI|0|0|7700|K
20101210|DSI|0|0|1000|K
20101213|DSI|100|0|100|K
20101214|DSI|215|0|215|K
20101215|DSI|0|0|500|K
20101216|DSI|0|0|100|K
20101222|DSI|500|0|1000|K
20101227|DSI|100|0|100|K
20101228|DSI|200|0|200|K
